	Institution	الجانبكية | المدرسة الجانبكية	al-Jānibakiyya	TMP-I-00163	"出現: D04482（「قرأ على الأمين الأقصرائي بالجانبكية」833H）。カイロのジャーニバキーヤ学院（ハナフィー派、D06475 に「سعد الدين محمد شيخ الجانبكية」）。ID-Master 未登録（Nisbah الجانبكي=TMP-N-02464 のみ）。初版は placeName ref=""#TMP-I-00000""（零番号）＋ affiliation #NEEDID。"	
	Institution	سبيل المؤيد بالمسجد الحرام تجاه الحجر الأسود | السبيل الذي أنشأه المؤيد بالمسجد تجاه الحجر الأسود	Sabīl al-Muʾayyad bi-l-Masjid al-Ḥarām tujāha al-Ḥajar al-Aswad	TMP-I-00164	出現: D07337（「وباسمه … السبيل الذي أنشأه المؤيد بالمسجد تجاه الحجر الأسود」）。スルターン・アル＝ムアイヤド・シャイフ（#AIND-D03345）がマッカ聖モスク内の黒石正面に設けた給水所。既登録の سبيل 系（TMP-I-00111 カイロ／TMP-I-00122 マッカ السويقة）とは別実体。state の職ID は既存 خادم السبيل=TMP-O-00184 を cert medium で充当（ISSUES §Db-6）。	
	Institution	الجردكية | المدرسة الجردكية (حلب)	al-Jardakiyya	TMP-I-00165	出現: D07357（「مدرسا بالجردكية」）・D08746（子「استقر بعد أبيه في تدريس الجردكية」）。ハラブのマドラサ。ID-Master 未登録	
	Location	شنين	Shanīn	TMP-L-00274	出現: D04469（没地・居住地「مات بالطاعون … ببلده شنين」）。イエメンの町（ニスバ الشنيني=TMP-N-01802 の由来地。D00045 に「الشنيني بفتح المعجمة وكسر النونين بينهما تحتانية」の読み注記）。ID-Master 未登録。初版 #NEEDID を解消。	
	Location	بين القصرين	Bayn al-Qaṣrayn	TMP-L-00275	出現: D07313（埋葬地「دفن بالبرقوقية بين القصرين」）。カイロ・ムイッズ通りの両宮殿間地区。corpus に12回出現（D13081「بمدرسة الظاهر برقوق بين القصرين」等）し再利用見込み。ID-Master 未登録（البرقوقية=TMP-I-00029 は同地区内の施設で別実体）。	
	Location	المرقب	al-Marqab	TMP-L-00276	出現: D07382（「ولاه الأشرف برسباي نيابة المرقب … فدام بالمرقب مدة」）。シリア沿岸の要塞都市マルカブ（Margat、طرابلس 管区）。ID-Master 未登録（ニスバ المرقبي=TMP-N-01489 のみ）。geonames 照合は Waka 側。	
	Nisbah	الدقاق	al-Daqqāq	TMP-N-05514	出現: D07350（محمد بن حسن بن عبد الرحيم الصالي الدقاق）。職業ニスバ（製粉業）。ID-Master 未登録	
	Office	شيخ أبشية الملق	shaykh Abshiyyat al-Malaq	TMP-O-00270	出現: D04485（「شيخ أبشية الملق من الغربية」＝ガルビーヤ県の村の村長）。repo 先例 شيخ بلقس(TMP-O-00257)・شيخ نابلس(TMP-O-00139) に倣い村名付き職として発行。村は TMP-L-00234（أبشيه الملق）。初版 #TMP-O-00000（零番号）を解消。	
	Office	المدير في الجيش | مدير الجيش	al-mudīr fī al-jaysh	TMP-O-00271	出現: D07320（「محمد بن جوهر المدير في الجيش」、836年アレッポ没）。軍の管理官。既登録 مدير ديوان（TMP-O-00017）とは対象が異なるため別行。初版 state ref=#NEEDID を解消。	
	Office	مباشر جدة | أحد مباشري جدة	mubāshir Jidda	TMP-O-00272	出現: D07374（「أحد مباشري جدة」）。ジッダの行政実務官。既存 مباشرة الاسطبل(O-00162)・مباشر سقاية العباس(O-00227) と同系列	
	Office	شيخ الناحية (المنزلة ومنية بدران)	shaykh al-nāḥiya	TMP-O-00273	出現: D07381（「شيخ تلك الناحية المنزلة ومنية بدران وما يجاورهما」）。エジプト・ダカフリーヤ方面の在地長。既存 شيخ نابلس(O-00139)・شيخ بلقس(O-00257) と同型	
	Office	القيام بالزاوية | شيخ زاوية داود الحكمي (بسعد)	al-qiyām bi-l-zāwiya	TMP-O-00274	出現: D07378（「خلفه في القيام بزاويته」＝父 #AIND-D02958 داود الحكمي の قرية سعد のザーウィヤ運営を継承）。既存 شيخ زاوية عمر(O-00265) と同型	
	Office	نقيب السقاة	naqīb al-suqāt	TMP-O-00275	出現: D07694（「نقيب السقاة … استقر نقيب السقاة عقب عمه」）。カイロの水運び人（سقاة）組合の頭。corpus では D06489（شفتر）・D10192（وفا）も同職。汎用 نقيب=TMP-O-00067 とは別。既存 رأس نوبة السقاة=TMP-O-00123 はマムルーク宮廷の酌人隊長で別職。	
	Office	الخواص	al-khawwāṣ	TMP-O-00276	"出現: D07671（見出し末尾「المدني الحنفي الخواص」）。ナツメヤシ葉（خوص）細工職人。ニスバ الخواصي=TMP-N-02940 とは別（職業名）。repo の الخياط（wd:Q242468、state type=""office""）と同型処理。"	
	Office	زعيم تونس	zaʿīm Tūnis	TMP-O-00277	出現: D07686（見出し「محمد بن عبد العزيز زعيم تونس」）。チュニスの首長・領袖。صاحب فاس=TMP-O-00151 等の地域限定君主号と同型（職officeか称号titleかは Waka 判断要）。	
	Person	الشهاب أبو العباس أحمد بن عبد الرحمن المرداوي	al-Shihāb Abū al-ʿAbbās Aḥmad b. ʿAbd al-Raḥmān al-Mardāwī	TMP-P-001115	出現: D04507（師「سمع من أبي العباس المرداوي مجالس المخلدي الثلاثة」）。8世紀ダマスクス（サーリヒーヤ）のハンバリー派伝承者。corpus では D01482「سمع من الشهاب أحمد بن عبد الرحمن المرداوي مجالس المخلدي الثلاثة」のほか L40296／L40908／L55724／L69820／L100804／L136170 に師として頻出、L54145「المرداوي خاتمة أصحاب عمر الكرماني … مجالس المخلدي」。al-Ḍawʾ 立項なし（801H以前没）・ID-Master 未登録（Nisbah المرداوي=TMP-N-00220 のみ）。初版 #NEEDID を解消。	
	Person	النور أبو الحسن علي بن أحمد بن عبد العزيز العقيلي النويري المكي	al-Nūr Abū al-Ḥasan ʿAlī b. Aḥmad b. ʿAbd al-ʿAzīz al-ʿUqaylī al-Nuwayrī al-Makkī	TMP-P-001116	出現: D04500（父）。マッカのマーリク派マカーム・イマーム（8世紀）。corpus L84842「إمام المالكية النور أبو الحسن علي بن أحمد بن عبد العزيز العقيلي النويري」で実体特定。子＝#AIND-D00984（أحمد、780生）・#AIND-D03684（عبد الرحمن、773生「ولي امامة مقام المالكية بعد أبيه」）・TMP-P-000943（الولوي محمد）・本項 D04500（عبد الله）。corpus 本伝なし・ID-Master 未登録。初版は father relation 無し。	
	Person	محمد بن عبد الرحمن بن عبد الرحيم بن محمد بن عبد الله بن بكتمر (ابن الحاجب)	Muḥammad b. ʿAbd al-Raḥmān b. ʿAbd al-Raḥīm (Ibn al-Ḥājib)	TMP-P-001117	出現: D04471（甥「مات معه في يومه ابن أخيه محمد بن عبد الرحمن بن عبد الرحيم」、853年ペストで本項主と同日没）。父＝#AIND-D03644（عبد الرحمن）、祖父＝#AIND-D03881（عبد الرحيم）。ابن الحاجب 家（バーブ・アン＝ナスルのマドラサ創建者 بكتمر الحاجب の子孫）。corpus 本伝なし・ID-Master 未登録。初版 #NEEDID を解消。	
	Person	عبد القادر بن عبد القادر الطرابلسي	ʿAbd al-Qādir b. ʿAbd al-Qādir al-Ṭarābulusī	TMP-P-001118	出現: D04475（父）。見出しナサブ「عبد الله بن عبد القادر بن عبد القادر الطرابلسي ويعرف بابن الحبال」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。初版 relation 無し。	
	Person	عبد الملك بن إبراهيم الدميري	ʿAbd al-Malik b. Ibrāhīm al-Damīrī	TMP-P-001119	出現: D04490（父）。見出しナサブ「عبد الله بن عبد الملك بن إبراهيم الجمال الدميري ثم القاهري المالكي الشروطي」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。	
	Person	عثمان بن علي الأبشاقي	ʿUthmān b. ʿAlī al-Abshāqī	TMP-P-001120	出現: D04496（父）。見出しナサブ「عبد الله بن عثمان بن علي الأبشاقي … ويعرف بالصعيدي」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。	
	Person	علي بن أحمد المنوفي	ʿAlī b. Aḥmad al-Munūfī	TMP-P-001121	出現: D04502（父）。見出しナサブ「عبد الله بن علي بن أحمد الجمال المنوفي الخطيب」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。	
	Person	علي بن محمد بن عبد الحميد الفندقي	ʿAlī b. Muḥammad b. ʿAbd al-Ḥamīd al-Funduqī	TMP-P-001122	出現: D04507（父）。見出しナサブ「عبد الله بن علي بن محمد بن عبد الحميد الفندقي القباقبي الصالحي」から1段ずらして復元（統一規則3）。corpus 本伝なし・ID-Master 未登録。	
