	Person	الشمس الحجاري المصري	al-Shams al-Ḥajjārī al-Miṣrī	TMP-P-NEW90-01	出現: D04574(師「أخذ عن الشمس الحجاري في الفرائض والحساب」)。corpus 45351行「الشمس الحجاري المصري」・58920行「على الشمس الحجاري شرح الشواهد للعيني」にも師として出現。本伝なし。ニスバ番号 TMP-N-00735 とは別	
	Person	الشرف يحيى الدميسي	al-Sharaf Yaḥyā al-Dumaysī	TMP-P-NEW90-02	出現: D04574(弟子「ممن قرأ عليه」・称賛者「أثنى عليه」)。本伝なし	
	Person	محمد بن سليمان الجمال الدمياطي (والد عبد الله الجمال الدمياطي ثم الصحراوي)	Muḥammad b. Sulaymān al-Dimyāṭī	TMP-P-NEW90-03	出現: D04574(父)。孫 عمر=AIND-D05884。本伝なし。⚠汎用名。同名別人への流用禁止	
	Person	محمد بن عبد الكريم الهلالي المكي	Muḥammad b. ʿAbd al-Karīm al-Hilālī al-Makkī	TMP-P-NEW90-04	出現: D04581(父)。本伝なし。⚠汎用名。同名別人への流用禁止	
	Person	محمد بن قوام الدين عبد الله الخنجي	Muḥammad b. Qawām al-Dīn ʿAbd Allāh al-Khunjī	TMP-P-NEW90-05	出現: D04595(父)。祖父ラカブ قوام الدين まで復元。本伝なし	
	Person	الزين علي الخنجي (عم عبد الله بن محمد بن قوام الدين الخنجي)	al-Zayn ʿAlī al-Khunjī	TMP-P-NEW90-06	出現: D04595(叔父・師「روى عن عمه الزين علي」。師系: إمام الدين علي=خواجة شيخ ← علاء الدولة السمناني)。候補 زين الشريعة علي بن محمد بن علي بن كلاه الخنجي(corpus D00294・27414行)だがナサブ不整合のため未同定(ISSUES §D90-3)	
	Person	القاضي فتح الدين أبو الفتح محمد بن عبد الوهاب بن علي بن يوسف الأنصاري الزرندي المدني الحنفي	Fatḥ al-Dīn Abū al-Fatḥ Muḥammad b. ʿAbd al-Wahhāb al-Zarandī al-Madanī	TMP-P-NEW90-07	【取り下げ】内容検証で corpus 本伝（#AIND-D07917）に差し替え。出現: D04598(父)。子 أحمد=AIND-D01390, سعد=AIND-D03092, سعيد=AIND-D03106, عبد الله=AIND-D04598, محمد=AIND-D08897(五人兄弟)。孫 محمد=AIND-D07429a(سعيد の子)。マディーナのハナフィー派カーディー。本伝なし	
	Person	محمد بن عبد الوهاب الغزي الخطيب بجامع غزة الكبير (ابن سيف)	Muḥammad b. ʿAbd al-Wahhāb al-Ghazzī al-Khaṭīb	TMP-P-NEW90-08	出現: D04599(父)。ガザ大モスクのハティーブ(「كأبيه وجده」)。本伝なし	
	Person	عبد الوهاب الغزي الخطيب بجامع غزة الكبير (جد عبد الله بن محمد بن عبد الوهاب ابن سيف)	ʿAbd al-Wahhāb al-Ghazzī al-Khaṭīb	TMP-P-NEW90-09	出現: D04599(祖父)。ガザ大モスクのハティーブ。本伝なし	
	Person	القطب محمد بن المحب عبد الله بن النور محمد الحسيني الأيجي	al-Quṭb Muḥammad b. al-Muḥibb ʿAbd Allāh al-Ḥusaynī al-Ījī	TMP-P-NEW90-10	出現: D04600(父)。祖父 المحب عبد الله=AIND-D04810(عبيد الله المحب بن النور、cert medium)。本伝なし	
	Person	حليمة ابنة الصفي عبد الرحمن الحسيني الأيجي (زوجة عبد الله الجلال الأيجي)	Ḥalīma bt. al-Ṣafī ʿAbd al-Raḥmān al-Ījī	TMP-P-NEW90-11	出現: D04600(妻)。父=AIND-D03763(الصفي عبد الرحمن)。corpus D03016(رميثة بن بركات)に「عابدة ابنه حليمة ابنة السيد صفي الدين الايجي」として出現。本伝なし	
	Person	عائدة ابنة عبد الله الجلال الحسيني الأيجي (عابدة)	ʿĀʾida bt. ʿAbd Allāh al-Jalāl al-Ījī	TMP-P-NEW90-12	出現: D04600(娘「واستولدها عائدة」)。母=TMP-P-NEW90-11。corpus D03016(رميثة بن بركات بن حسن بن عجلان)の妻「عابدة ابنه حليمة ابنة السيد صفي الدين الايجي」と同一人物とみられる。本伝なし	
	Person	محمد بن علي بن أبي بكر بن إسماعيل المصري المكي الفراش والمؤذن بالمسجد الحرام	Muḥammad b. ʿAlī b. Abī Bakr b. Ismāʿīl al-Miṣrī al-Makkī al-Farrāsh	TMP-P-NEW90-13	出現: D04601(父「الفراش والمؤذن بالمسجد الحرام والده」)。本伝なし。初版の TMP-P-000619(D01740 の父・別人)流用を解消	
	Person	الجمال محمد بن عبد القادر بن عبد الله الناشري اليماني (بن المحيوي)	al-Jamāl Muḥammad b. ʿAbd al-Qādir al-Nāshirī al-Yamānī	TMP-P-NEW90-14	出現: D04580(父「أبو محمد بن الجمال ابن المحيوي」)。祖父=المحيوي عبد القادر بن عبد الله الناشري。本伝なし	
	Text	الأربعين في قضاء الحوائج للمنذري	al-Arbaʿīn fī qaḍāʾ al-ḥawāʾij li-l-Mundhirī	TMP-T-NEW90-01	出現: D04580(قرأ علي بمكة)。زكي الدين المنذري(656没)編の40ハディース集	
	Text	مشيخة الجمال المرشدي تخريج التقي بن فهد	Mashyakhat al-Jamāl al-Murshidī takhrīj al-Taqī b. Fahd	TMP-T-NEW90-02	出現: D04601(「بعض مشيخته تخريج ابن فهد」)。主=AIND-D07216(同項「تجمعهم مشيخته للتقي بن فهد」)、編者=AIND-D09211	
	Institution	الجامع الكبير بغزة | جامع غزة الكبير	al-Jāmiʿ al-Kabīr bi-Ghazza	TMP-I-NEW90-01	出現: D04599(الخطيب بجامعها الكبير)。ガザの大モスク(العمري)。汎用 TMP-I-00032「الجامع الكبير」は repo D07357 でハラブに使用済みのため別立て	
	Institution	رباط ابن الزمن	Ribāṭ Ibn al-Zaman	TMP-I-NEW90-02	出現: D04603(نزيل رباط ابن الزمن منها=マッカ)。corpus 16811行「ناب في مشيخة رباط ابن الزمن」にも出現。マッカのリバート	
	Location	الجعرانة | وادي الجعرانة	al-Jiʿrāna | Wādī al-Jiʿrāna	TMP-L-NEW90-01	出現: D04601(سمع … بوادي الجعرانة من أعمال مكة)。マッカ北東のミーカート。corpus 5220・83514・117451行等にも出現	
